"timestamp","source","target","latency_ms","bandwidth_mbps","cpu_source","cpu_target","mem_source","mem_target","packet_loss_rate","alarm_status_source","alarm_status_target","latency_avg_source","latency_avg_target"
"2025-06-29T21:27:17.698Z","MONITOR_003","SMF_007",18,1000,42.4,29.89,37.64,63.67,1.385,1,0,29.44,14.07
"2025-06-29T21:27:17.698Z","MONITOR_004","SMF_007",11,50,42.34,29.89,27.03,63.67,1.155,0,0,16.17,14.07
"2025-06-29T21:27:17.698Z","gNB_010","EDGE_DC_001",14,200,66.18,35.06,28.61,53.56,1.205,1,0,27.18,11.36
"2025-06-29T21:27:17.698Z","SMF_007","EDGE_DC_002",13,50,29.89,41.45,63.67,47.41,1.13,0,0,14.07,20.16
"2025-06-29T21:27:17.698Z","CORE_DC_001","EDGE_DC_002",17,100,27.36,41.45,21.35,47.41,1.125,0,0,15.05,20.16
"2025-06-29T21:27:17.698Z","FIREWALL_002","EDGE_DC_002",18,1000,68.25,41.45,64.42,47.41,1.54,0,0,18.44,20.16
"2025-06-29T21:27:17.698Z","gNB_001","EDGE_DC_003",35,100,36.47,70.41,47.37,41.59,2.255,0,1,13.37,49.07
"2025-06-29T21:27:17.698Z","gNB_015","EDGE_DC_003",34,100,35.1,70.41,39.11,41.59,2.3200000000000003,0,1,11.72,49.07
"2025-06-29T21:27:17.698Z","SMF_003","EDGE_DC_004",16,50,27.04,55.91,62.87,69.87,1.26,0,0,22.9,14.69
"2025-06-29T21:27:17.698Z","gNB_011","EDGE_DC_005",23,200,66.9,70.23,62.99,39.84,1.505,1,1,26.93,18.65
"2025-06-29T21:27:17.698Z","UPF_004","EDGE_DC_005",19,200,59.34,70.23,21.3,39.84,1.5750000000000002,0,1,24.43,18.65
"2025-06-29T21:27:17.698Z","SMF_001","EDGE_DC_005",21,500,22.99,70.23,32.76,39.84,1.495,0,1,23.41,18.65
"2025-06-29T21:27:17.698Z","FIREWALL_002","EDGE_DC_005",17,50,68.25,70.23,64.42,39.84,1.615,0,1,18.44,18.65
"2025-06-29T21:27:17.698Z","MONITOR_005","EDGE_DC_005",13,50,71.69,70.23,44.33,39.84,1.29,1,1,18.25,18.65
"2025-06-29T21:27:17.698Z","AMF_008","EDGE_DC_006",23,50,33.13,49.8,29.42,63.34,1.75,0,0,24.63,23.14
"2025-06-29T21:27:17.698Z","EDGE_DC_001","EDGE_DC_006",19,50,35.06,49.8,53.56,63.34,1.54,0,0,11.36,23.14
"2025-06-29T21:27:17.698Z","gNB_016","EDGE_DC_007",18,100,51.86,47.17,45.92,64.24,0.99,0,0,17.92,14.63
"2025-06-29T21:27:17.698Z","EDGE_DC_002","EDGE_DC_007",16,50,41.45,47.17,47.41,64.24,1.175,0,0,20.16,14.63
"2025-06-29T21:27:17.698Z","AMF_006","EDGE_DC_008",15,200,53.11,26.69,37.97,34.12,1.4249999999999998,0,0,17.63,17.67
"2025-06-29T21:27:17.698Z","FIREWALL_002","CORE_DC_001",14,500,68.25,27.36,64.42,21.35,1.2349999999999999,0,0,18.44,15.05
"2025-06-29T21:27:17.698Z","MONITOR_001","CORE_DC_001",19,200,36.44,27.36,58.83,21.35,1.14,1,0,29.19,15.05
"2025-06-29T21:27:17.698Z","AMF_002","CORE_DC_002",23,200,59.58,24.13,61.77,48.47,1.685,0,0,21.84,20.34
"2025-06-29T21:27:17.698Z","EDGE_DC_003","CORE_DC_002",31,100,70.41,24.13,41.59,48.47,2.5,1,0,49.07,20.34
"2025-06-29T21:27:17.698Z","UPF_005","CORE_DC_003",12,500,55.27,31.87,44.38,49.44,1.24,0,0,17.94,10.06
"2025-06-29T21:27:17.698Z","UPF_006","CORE_DC_003",11,50,58.98,31.87,49.76,49.44,1.12,0,0,20.6,10.06
"2025-06-29T21:27:17.698Z","SMF_007","CORE_DC_003",13,1000,29.89,31.87,63.67,49.44,1.015,0,0,14.07,10.06
"2025-06-29T21:27:17.698Z","EDGE_DC_002","CORE_DC_003",18,500,41.45,31.87,47.41,49.44,1.315,0,0,20.16,10.06
"2025-06-29T21:27:17.698Z","FIREWALL_001","CORE_DC_003",26,200,55.11,31.87,35.75,49.44,2.035,1,0,47.26,10.06
"2025-06-29T21:27:17.698Z","gNB_008","CORE_DC_004",24,200,35.47,41.35,41.09,41.54,1.49,0,0,19.94,21.56
"2025-06-29T21:27:17.698Z","CORE_DC_003","CORE_DC_004",15,500,31.87,41.35,49.44,41.54,1.575,0,0,10.06,21.56
"2025-06-29T21:27:17.698Z","MONITOR_003","CORE_DC_004",29,1000,42.4,41.35,37.64,41.54,1.9449999999999998,1,0,29.44,21.56
"2025-06-29T21:27:17.698Z","gNB_005","FIREWALL_001",39,1000,30.48,55.11,67.46,35.75,2.2350000000000003,1,1,27.41,47.26
"2025-06-29T21:27:17.698Z","UPF_006","FIREWALL_001",30,200,58.98,55.11,49.76,35.75,1.955,0,1,20.6,47.26
"2025-06-29T21:27:17.698Z","EDGE_DC_004","FIREWALL_002",15,50,55.91,68.25,69.87,64.42,1.42,0,0,14.69,18.44
"2025-06-29T21:27:17.698Z","EDGE_DC_006","FIREWALL_002",19,1000,49.8,68.25,63.34,64.42,1.8699999999999999,0,0,23.14,18.44
"2025-06-29T21:27:17.698Z","UPF_005","FIREWALL_003",20,50,55.27,49.83,44.38,40.11,1.63,0,1,17.94,25.16
"2025-06-29T21:27:17.698Z","gNB_001","FIREWALL_004",22,50,36.47,39.23,47.37,66.74,1.585,0,1,13.37,27.25
"2025-06-29T21:27:17.698Z","gNB_017","FIREWALL_004",28,500,71.34,39.23,59.71,66.74,1.605,1,1,19.2,27.25
"2025-06-29T21:27:17.698Z","SMF_004","FIREWALL_004",29,100,59.96,39.23,44.9,66.74,2,0,1,23.33,27.25
"2025-06-29T21:27:17.698Z","gNB_004","MONITOR_001",31,1000,44.63,36.44,46.95,58.83,1.495,1,1,28.76,29.19
"2025-06-29T21:27:17.698Z","SMF_003","MONITOR_001",23,100,27.04,36.44,62.87,58.83,1.395,0,1,22.9,29.19
"2025-06-29T21:27:17.698Z","gNB_004","MONITOR_002",30,500,44.63,26.94,46.95,56.21,1.67,1,1,28.76,27.1
"2025-06-29T21:27:17.698Z","AMF_001","MONITOR_002",27,50,71.62,26.94,40.15,56.21,1.6800000000000002,1,1,20.81,27.1
"2025-06-29T21:27:17.698Z","FIREWALL_005","MONITOR_002",15,50,40.47,26.94,45.7,56.21,1.37,0,1,11.48,27.1
"2025-06-29T21:27:17.698Z","gNB_002","MONITOR_003",28,1000,53.21,42.4,43.68,37.64,1.91,1,1,26.52,29.44
"2025-06-29T21:27:17.698Z","gNB_016","MONITOR_003",23,1000,51.86,42.4,45.92,37.64,1.5,0,1,17.92,29.44
"2025-06-29T21:27:17.698Z","SMF_003","MONITOR_003",23,200,27.04,42.4,62.87,37.64,1.635,0,1,22.9,29.44
"2025-06-29T21:27:17.698Z","SMF_001","MONITOR_004",17,1000,22.99,42.34,32.76,27.03,1.4449999999999998,0,0,23.41,16.17
"2025-06-29T21:27:17.698Z","gNB_013","MONITOR_005",23,1000,26.08,71.69,31.36,44.33,1.475,1,1,27.84,18.25
"2025-06-29T21:27:17.698Z","FIREWALL_001","MONITOR_005",37,50,55.11,71.69,35.75,44.33,1.935,1,1,47.26,18.25
"2025-06-29T21:27:22.712Z","AMF_004","gNB_001",25,50,25.8,38.3,67.48,47.96,1.65,1,0,27.24,24.28
"2025-06-29T21:27:22.712Z","gNB_012","gNB_002",25,200,45.53,54.27,37.7,44.22,1.405,1,0,26.32,19.7
"2025-06-29T21:27:22.712Z","FIREWALL_001","gNB_002",10,200,56,54.27,36.63,44.22,1.5150000000000001,0,0,10.92,19.7
"2025-06-29T21:27:22.712Z","FIREWALL_001","gNB_002",13,500,56,54.27,36.63,44.22,1.5150000000000001,0,0,10.92,19.7
"2025-06-29T21:27:22.712Z","AMF_002","gNB_003",32,50,61.17,35.04,61.2,46.11,2.715,0,1,22.35,49.01
"2025-06-29T21:27:22.712Z","FIREWALL_001","gNB_004",13,50,56,45.72,36.63,47.15,1.22,0,0,10.92,17.12
"2025-06-29T21:27:22.712Z","FIREWALL_005","gNB_004",14,200,41.8,45.72,45.2,47.15,0.915,0,0,17.18,17.12
"2025-06-29T21:27:22.712Z","gNB_002","gNB_005",22,100,54.27,31.46,44.22,67.81,1.635,0,1,19.7,29.71
"2025-06-29T21:27:22.712Z","AMF_001","gNB_005",26,50,73.11,31.46,39.94,67.81,1.65,1,1,29.83,29.71
"2025-06-29T21:27:22.712Z","MONITOR_004","gNB_005",27,1000,43.87,31.46,26.46,67.81,1.955,0,1,23.41,29.71
"2025-06-29T21:27:22.712Z","gNB_009","gNB_006",22,100,67.31,58.91,36.85,25.24,1.315,0,0,19.57,18.5
"2025-06-29T21:27:22.712Z","gNB_006","gNB_007",18,100,58.91,28.07,25.24,57.11,1.685,0,0,18.5,23.56
"2025-06-29T21:27:22.712Z","UPF_001","gNB_008",8,1000,49.3,36.65,53.12,40.22,1.5,0,0,12.66,11.94
"2025-06-29T21:27:22.712Z","MONITOR_003","gNB_008",22,1000,43.4,36.65,37.32,40.22,1.7850000000000001,1,0,29.08,11.94
"2025-06-29T21:27:22.712Z","gNB_012","gNB_009",22,200,45.53,67.31,37.7,36.85,1.3450000000000002,1,0,26.32,19.57
"2025-06-29T21:27:22.712Z","EDGE_DC_004","gNB_009",20,50,57.61,67.31,70.15,36.85,1.58,1,0,28.87,19.57
"2025-06-29T21:27:22.712Z","EDGE_DC_006","gNB_009",22,100,50.99,67.31,63.21,36.85,1.56,1,0,25.57,19.57
"2025-06-29T21:27:22.712Z","FIREWALL_005","gNB_009",16,100,41.8,67.31,45.2,36.85,1.1500000000000001,0,0,17.18,19.57
"2025-06-29T21:27:22.712Z","FIREWALL_005","gNB_009",17,500,41.8,67.31,45.2,36.85,1.1500000000000001,0,0,17.18,19.57
"2025-06-29T21:27:22.712Z","AMF_007","gNB_010",11,100,48.66,67.06,60.43,28.33,1.005,0,0,18.14,13.74
"2025-06-29T21:27:22.712Z","gNB_013","gNB_012",28,50,26.99,45.53,32.22,37.7,1.465,1,1,28.45,26.32
"2025-06-29T21:27:22.712Z","SMF_003","gNB_012",15,500,28.83,45.53,63.07,37.7,1.03,0,1,10.38,26.32
"2025-06-29T21:27:22.712Z","CORE_DC_003","gNB_012",24,100,33.52,45.53,49.25,37.7,1.375,0,1,24.75,26.32
"2025-06-29T21:27:22.712Z","gNB_009","gNB_013",20,500,67.31,26.99,36.85,32.22,1.4900000000000002,0,1,19.57,28.45
"2025-06-29T21:27:22.712Z","gNB_013","gNB_014",24,500,26.99,28.27,32.22,49.41,1.415,1,0,28.45,17.1
"2025-06-29T21:27:22.712Z","UPF_010","gNB_014",17,1000,63.51,28.27,68.23,49.41,1.42,1,0,27.34,17.1
"2025-06-29T21:27:22.712Z","gNB_002","gNB_015",13,1000,54.27,36.5,44.22,38.17,1.26,0,0,19.7,15.25
"2025-06-29T21:27:22.712Z","gNB_009","gNB_015",18,1000,67.31,36.5,36.85,38.17,1.2000000000000002,0,0,19.57,15.25
"2025-06-29T21:27:22.712Z","gNB_013","gNB_015",23,1000,26.99,36.5,32.22,38.17,1.32,1,0,28.45,15.25
"2025-06-29T21:27:22.712Z","gNB_017","gNB_015",10,100,72.95,36.5,59.85,38.17,1.225,1,0,13.72,15.25
"2025-06-29T21:27:22.712Z","MONITOR_004","gNB_015",17,100,43.87,36.5,26.46,38.17,1.58,0,0,23.41,15.25
"2025-06-29T21:27:22.712Z","AMF_003","gNB_016",28,50,52.89,52.76,53.18,45.49,1.585,1,0,27.58,19.48
"2025-06-29T21:27:22.712Z","AMF_008","gNB_016",16,100,34.73,52.76,28.91,45.49,1.54,0,0,21.3,19.48
"2025-06-29T21:27:22.712Z","SMF_003","gNB_016",11,200,28.83,52.76,63.07,45.49,1.075,0,0,10.38,19.48
"2025-06-29T21:27:22.712Z","gNB_001","gNB_018",27,100,38.3,28.17,47.96,23.79,1.93,0,1,24.28,25.08
"2025-06-29T21:27:22.712Z","gNB_016","gNB_018",17,1000,52.76,28.17,45.49,23.79,1.685,0,1,19.48,25.08
"2025-06-29T21:27:22.712Z","UPF_003","gNB_018",15,50,38.25,28.17,63.3,23.79,1.83,0,1,15.32,25.08
"2025-06-29T21:27:22.712Z","AMF_001","gNB_018",28,500,73.11,28.17,39.94,23.79,1.74,1,1,29.83,25.08
"2025-06-29T21:27:22.712Z","SMF_002","gNB_018",21,200,52.17,28.17,45.45,23.79,1.565,0,1,22.92,25.08
"2025-06-29T21:27:22.712Z","gNB_020","gNB_019",22,500,38.33,71.71,52.45,33.33,1.32,1,1,27.13,17.24
"2025-06-29T21:27:22.712Z","gNB_009","gNB_020",23,100,67.31,38.33,36.85,52.45,1.56,0,1,19.57,27.13
"2025-06-29T21:27:22.712Z","gNB_015","gNB_020",25,500,36.5,38.33,38.17,52.45,1.3900000000000001,0,1,15.25,27.13
"2025-06-29T21:27:22.712Z","UPF_002","gNB_020",25,500,59.59,38.33,21.97,52.45,1.69,0,1,21.48,27.13
"2025-06-29T21:27:22.712Z","AMF_002","gNB_020",21,100,61.17,38.33,61.2,52.45,1.915,0,1,22.35,27.13
"2025-06-29T21:27:22.712Z","EDGE_DC_003","gNB_020",27,100,71.6,38.33,40.97,52.45,1.5350000000000001,1,1,23.54,27.13
"2025-06-29T21:27:22.712Z","EDGE_DC_004","gNB_020",26,500,57.61,38.33,70.15,52.45,1.77,1,1,28.87,27.13
"2025-06-29T21:27:22.712Z","FIREWALL_001","gNB_020",16,500,56,38.33,36.63,52.45,1.645,0,1,10.92,27.13
"2025-06-29T21:27:22.712Z","gNB_006","UPF_001",17,100,58.91,49.3,25.24,53.12,1.355,0,0,18.5,12.66
"2025-06-29T21:27:22.712Z","EDGE_DC_003","UPF_002",17,100,71.6,59.59,40.97,21.97,1.475,1,0,23.54,21.48
"2025-06-29T21:27:22.712Z","gNB_002","UPF_003",16,200,54.27,38.25,44.22,63.3,1.595,0,0,19.7,15.32
