"timestamp","id","type","alarm_status","cpu_usage","memory_usage","latency_avg","packet_loss_rate","is_overloaded"
"2025-06-29T20:58:25.458Z","gNB_019","Node","GREEN",28.54,34.69,12.22,1.41,false
"2025-06-29T20:58:25.458Z","UPF_002","Node","RED",100,36.78,17.42,1.54,true
"2025-06-29T20:58:25.458Z","EDGE_DC_003","Node","YELLOW",53.54,42.11,26.41,2.3,false
"2025-06-29T20:58:25.458Z","EDGE_DC_005","Node","RED",100,19.12,15.84,1.05,true
"2025-06-29T20:58:25.458Z","MONITOR_002","Node","GREEN",44.08,58.86,22.34,1.69,false
"2025-06-29T20:58:25.458Z","UPF_004","Node","GREEN",28.06,38.12,17.95,1.02,false
"2025-06-29T20:58:25.458Z","UPF_008","Node","GREEN",27.82,19.27,12.4,0.81,false
"2025-06-29T20:58:25.458Z","UPF_005","Node","RED",100,16.59,22.23,2.02,true
"2025-06-29T20:58:25.458Z","UPF_006","Node","RED",26.38,11.36,51.99,3.11,false
"2025-06-29T20:58:25.458Z","SMF_006","Node","GREEN",63.53,51.18,24.02,1.32,false
"2025-06-29T20:58:25.458Z","SMF_007","Node","RED",100,41.49,29.66,1.81,true
"2025-06-29T20:58:25.458Z","UPF_009","Node","RED",100,61.63,19.04,1.83,true
"2025-06-29T20:58:25.458Z","UPF_007","Node","RED",100,37.42,27.05,1.97,true
"2025-06-29T20:58:25.458Z","AMF_005","Node","GREEN",28.3,40.5,23.04,1.98,false
"2025-06-29T20:58:25.458Z","CORE_DC_001","Node","RED",100,22.5,24.22,2.2,true
"2025-06-29T20:58:25.458Z","AMF_006","Node","GREEN",35.09,37.08,14.14,1.17,false
"2025-06-29T20:58:25.458Z","CORE_DC_004","Node","RED",100,49.69,23.51,1.76,true
"2025-06-29T20:58:25.458Z","gNB_011","Node","YELLOW",65.84,31.44,28.43,2.25,false
"2025-06-29T20:58:25.458Z","SMF_001","Node","GREEN",29.02,42.69,13.19,1.45,false
"2025-06-29T20:58:25.458Z","FIREWALL_004","Node","RED",100,27.65,18.54,1.69,true
"2025-06-29T20:58:25.458Z","SMF_004","Node","RED",100,44.97,17.04,1.68,true
"2025-06-29T20:58:25.458Z","CORE_DC_002","Node","RED",100,25.82,26.04,2.08,true
"2025-06-29T20:58:25.458Z","SMF_005","Node","RED",100,69.25,24.79,1.73,true
"2025-06-29T20:58:25.458Z","EDGE_DC_001","Node","GREEN",30.01,29.85,12.13,1.52,false
"2025-06-29T20:58:25.458Z","EDGE_DC_002","Node","RED",100,43.99,28.94,2.05,true
"2025-06-29T20:58:25.458Z","FIREWALL_002","Node","GREEN",53.83,29.47,13.03,0.93,false
"2025-06-29T20:58:25.458Z","MONITOR_005","Node","GREEN",46.63,60.59,16.57,1.32,false
"2025-06-29T20:58:25.458Z","EDGE_DC_007","Node","GREEN",54.41,29.27,23.27,1.66,false
"2025-06-29T20:58:25.458Z","EDGE_DC_008","Node","GREEN",26.38,27.52,13.39,1.38,false
"2025-06-29T20:58:25.458Z","MONITOR_001","Node","RED",100,43.18,10.01,0.61,true
"2025-06-29T20:58:25.458Z","FIREWALL_003","Node","RED",100,31.99,23.3,1.77,true
"2025-06-29T20:58:26.461Z","AMF_004","Node","YELLOW",29.71,39.87,43.61,3,false
"2025-06-29T20:58:26.461Z","gNB_001","Node","RED",100,78.99,10.35,1.46,true
"2025-06-29T20:58:26.461Z","gNB_012","Node","RED",100,46.56,21.48,1.15,true
"2025-06-29T20:58:26.461Z","gNB_002","Node","GREEN",27.96,30.31,11.5,0.73,false
"2025-06-29T20:58:26.461Z","FIREWALL_001","Node","RED",100,28.76,10.23,0.52,true
"2025-06-29T20:58:26.461Z","AMF_002","Node","RED",100,71.67,72.71,3.7,true
"2025-06-29T20:58:26.461Z","gNB_003","Node","RED",100,35.16,23.8,1.22,true
"2025-06-29T20:58:26.461Z","gNB_004","Node","GREEN",59.89,84.11,17.47,1.38,false
"2025-06-29T20:58:26.461Z","FIREWALL_005","Node","GREEN",66.76,36.03,18.86,1.56,false
"2025-06-29T20:58:26.461Z","gNB_005","Node","YELLOW",56.29,58.05,29.66,1.49,false
"2025-06-29T20:58:26.461Z","AMF_001","Node","RED",100,45.54,15.73,1.62,true
"2025-06-29T20:58:26.461Z","MONITOR_004","Node","YELLOW",24.46,66.63,29.85,2.21,false
"2025-06-29T20:58:26.461Z","gNB_009","Node","GREEN",67.98,64.42,11.87,1.52,false
"2025-06-29T20:58:26.461Z","gNB_006","Node","YELLOW",52.18,28.79,27.24,2.04,false
"2025-06-29T20:58:26.461Z","gNB_007","Node","RED",100,46.12,20.32,1.07,true
"2025-06-29T20:58:26.461Z","UPF_001","Node","GREEN",24.96,69.97,13.08,1.4,false
"2025-06-29T20:58:26.461Z","gNB_008","Node","RED",100,28.68,16.04,1.45,true
"2025-06-29T20:58:26.461Z","MONITOR_003","Node","YELLOW",31.53,58.53,28.27,1.98,false
"2025-06-29T20:58:26.461Z","EDGE_DC_004","Node","YELLOW",57.26,78.29,29.68,2.23,false
"2025-06-29T20:58:26.461Z","EDGE_DC_006","Node","GREEN",26.21,53.33,18.91,1.15,false
"2025-06-29T20:58:26.461Z","AMF_007","Node","RED",100,41.67,59.35,3.58,true
"2025-06-29T20:58:26.461Z","gNB_010","Node","GREEN",24.46,26.86,24.34,1.39,false
"2025-06-29T20:58:26.461Z","gNB_013","Node","RED",99.25,45.21,29.98,1.81,true
"2025-06-29T20:58:26.461Z","SMF_003","Node","YELLOW",30.75,42.4,25.53,2.16,false
"2025-06-29T20:58:26.461Z","CORE_DC_003","Node","RED",100,67.11,13.65,1.41,true
"2025-06-29T20:58:26.461Z","gNB_014","Node","GREEN",33.35,41.51,21.61,1.79,false
"2025-06-29T20:58:26.461Z","UPF_010","Node","YELLOW",88.42,55.39,20.42,1.08,false
"2025-06-29T20:58:26.461Z","gNB_015","Node","GREEN",25.46,39.44,16.94,1.61,false
"2025-06-29T20:58:26.461Z","gNB_017","Node","RED",100,56.89,29.7,2.15,true
"2025-06-29T20:58:26.461Z","AMF_003","Node","YELLOW",71.17,49.48,13.35,1.52,false
"2025-06-29T20:58:26.461Z","gNB_016","Node","GREEN",48.26,33.4,23.62,1.52,false
"2025-06-29T20:58:26.461Z","AMF_008","Node","RED",100,27.26,25.77,1.63,true
"2025-06-29T20:58:26.461Z","gNB_018","Node","GREEN",59.29,27.61,14.12,0.99,false
"2025-06-29T20:58:26.461Z","UPF_003","Node","YELLOW",86.72,39.85,17.86,1.55,false
"2025-06-29T20:58:26.461Z","SMF_002","Node","YELLOW",71.79,46.91,18.94,1.49,false
"2025-06-29T20:58:26.461Z","gNB_020","Node","YELLOW",30.23,80.22,28.93,1.86,false
"2025-06-29T20:58:26.461Z","gNB_019","Node","YELLOW",28.96,34.52,27.91,1.95,false
"2025-06-29T20:58:26.461Z","UPF_002","Node","RED",100,37.33,21.68,1.68,true
"2025-06-29T20:58:26.461Z","EDGE_DC_003","Node","YELLOW",54.25,42.29,26,1.66,false
"2025-06-29T20:58:26.461Z","EDGE_DC_005","Node","RED",100,19.44,14.98,1.14,true
"2025-06-29T20:58:26.461Z","MONITOR_002","Node","YELLOW",44.6,58.6,43.73,2.65,false
"2025-06-29T20:58:26.461Z","UPF_004","Node","GREEN",28.46,37.91,16.4,1.22,false
"2025-06-29T20:58:26.461Z","UPF_008","Node","GREEN",28.21,19.28,21.52,1.58,false
"2025-06-29T20:58:26.461Z","UPF_005","Node","RED",100,16.3,16.38,1.13,true
"2025-06-29T20:58:26.461Z","UPF_006","Node","GREEN",26.71,12.18,20.5,1.45,false
"2025-06-29T20:58:26.461Z","SMF_006","Node","GREEN",64.13,52.11,18.49,1.36,false
"2025-06-29T20:58:26.461Z","SMF_007","Node","RED",100,42.01,19.57,1.58,true
"2025-06-29T20:58:26.461Z","UPF_009","Node","RED",100,60.67,10.84,1.41,true
"2025-06-29T20:58:26.461Z","UPF_007","Node","RED",100,36.73,24.61,2.23,true
"2025-06-29T20:58:26.461Z","AMF_005","Node","GREEN",28.71,41.07,24.69,1.39,false
"2025-06-29T20:58:26.461Z","CORE_DC_001","Node","RED",100,22.71,17.51,1.39,true
"2025-06-29T20:58:26.461Z","AMF_006","Node","GREEN",35.68,37.34,18.38,1.06,false
"2025-06-29T20:58:26.461Z","CORE_DC_004","Node","RED",100,50.35,19.8,1.69,true
"2025-06-29T20:58:26.461Z","gNB_011","Node","GREEN",66.5,31.56,20.61,1.31,false
"2025-06-29T20:58:26.461Z","SMF_001","Node","GREEN",29.46,43.07,23.87,1.21,false
"2025-06-29T20:58:26.461Z","FIREWALL_004","Node","RED",100,27.84,16.96,1.4,true
"2025-06-29T20:58:26.461Z","SMF_004","Node","RED",100,45.43,24.04,1.48,true
"2025-06-29T20:58:26.461Z","CORE_DC_002","Node","RED",100,26.77,10.36,0.64,true
"2025-06-29T20:58:26.461Z","SMF_005","Node","RED",100,69.63,18.2,1.87,true
"2025-06-29T20:58:26.461Z","EDGE_DC_001","Node","GREEN",30.49,29.1,13.22,1.1,false
"2025-06-29T20:58:26.461Z","EDGE_DC_002","Node","RED",100,43.29,28.28,1.51,true
"2025-06-29T20:58:26.461Z","FIREWALL_002","Node","GREEN",54.4,30.07,16.03,0.94,false
"2025-06-29T20:58:26.461Z","MONITOR_005","Node","GREEN",47.19,60.79,13.83,1.26,false
"2025-06-29T20:58:26.461Z","EDGE_DC_007","Node","GREEN",54.95,28.81,10.97,1.42,false
"2025-06-29T20:58:26.461Z","EDGE_DC_008","Node","YELLOW",26.71,27.29,27.52,1.69,false
"2025-06-29T20:58:26.461Z","MONITOR_001","Node","RED",100,43.94,27.13,2.3,true
"2025-06-29T20:58:26.461Z","FIREWALL_003","Node","RED",100,31.82,55.39,3.38,true
"2025-06-29T20:58:27.469Z","AMF_004","Node","GREEN",29.95,40,18.7,1.2,false
"2025-06-29T20:58:27.469Z","gNB_001","Node","RED",100,78.68,12.77,0.81,true
"2025-06-29T20:58:27.469Z","gNB_012","Node","RED",100,47.27,15.01,0.85,true
"2025-06-29T20:58:27.469Z","gNB_002","Node","YELLOW",28.13,31.2,29.56,1.58,false
"2025-06-29T20:58:27.469Z","FIREWALL_001","Node","RED",100,29.46,29.58,1.9,true
"2025-06-29T20:58:27.469Z","AMF_002","Node","RED",100,70.69,29.35,1.89,true
"2025-06-29T20:58:27.469Z","gNB_003","Node","RED",100,34.28,19.8,1.79,true
"2025-06-29T20:58:27.469Z","gNB_004","Node","GREEN",60.39,83.71,21.93,1.77,false
"2025-06-29T20:58:27.469Z","FIREWALL_005","Node","YELLOW",67.15,36.37,26.49,2.3,false
"2025-06-29T20:58:27.469Z","gNB_005","Node","GREEN",56.77,57.46,16.29,0.98,false
"2025-06-29T20:58:27.469Z","AMF_001","Node","RED",100,44.88,53.73,3.21,true
"2025-06-29T20:58:27.469Z","MONITOR_004","Node","GREEN",24.5,67.51,11.85,1.56,false
"2025-06-29T20:58:27.469Z","gNB_009","Node","GREEN",68.46,64.94,12.92,1.16,false
"2025-06-29T20:58:27.469Z","gNB_006","Node","GREEN",52.54,28.64,24.92,1.53,false
"2025-06-29T20:58:27.469Z","gNB_007","Node","RED",100,45.92,18.82,1.15,true
"2025-06-29T20:58:27.469Z","UPF_001","Node","GREEN",25.01,69.94,24.01,1.7,false
"2025-06-29T20:58:27.469Z","gNB_008","Node","RED",100,28.25,10.78,1.39,true
"2025-06-29T20:58:27.469Z","MONITOR_003","Node","RED",31.84,57.96,66.59,3.95,false
"2025-06-29T20:58:27.469Z","EDGE_DC_004","Node","RED",57.67,79.17,58.54,3.71,false
"2025-06-29T20:58:27.469Z","EDGE_DC_006","Node","YELLOW",26.31,53.35,26.93,1.75,false
"2025-06-29T20:58:27.469Z","AMF_007","Node","RED",100,41.92,14.58,1.44,true
"2025-06-29T20:58:27.469Z","gNB_010","Node","YELLOW",24.5,26.03,28.65,1.67,false
"2025-06-29T20:58:27.469Z","gNB_013","Node","RED",99.77,44.35,15.13,0.93,true
"2025-06-29T20:58:27.469Z","SMF_003","Node","GREEN",31.03,41.69,12.96,1.12,false
"2025-06-29T20:58:27.469Z","CORE_DC_003","Node","RED",100,67.96,26.32,1.93,true
"2025-06-29T20:58:27.469Z","gNB_014","Node","GREEN",33.73,41.87,10.67,0.76,false
"2025-06-29T20:58:27.469Z","UPF_010","Node","YELLOW",89.06,55.57,26.24,1.45,false
"2025-06-29T20:58:27.469Z","gNB_015","Node","YELLOW",25.53,39.29,25.94,1.84,false
"2025-06-29T20:58:27.469Z","gNB_017","Node","RED",100,56.07,20.7,1.54,true
"2025-06-29T20:58:27.469Z","AMF_003","Node","YELLOW",71.58,49.08,25.32,1.49,false
"2025-06-29T20:58:27.469Z","gNB_016","Node","YELLOW",48.63,32.7,29.34,1.97,false
"2025-06-29T20:58:27.469Z","AMF_008","Node","RED",100,27.02,28.71,1.71,true
"2025-06-29T20:58:27.469Z","gNB_018","Node","GREEN",59.78,28.6,11.68,1.53,false
"2025-06-29T20:58:27.469Z","UPF_003","Node","YELLOW",87.23,40.42,10.3,0.53,false
"2025-06-29T20:58:27.469Z","SMF_002","Node","YELLOW",72.32,47.75,14.23,1.2,false
"2025-06-29T20:58:27.469Z","gNB_020","Node","GREEN",30.49,81.02,17.16,1.52,false
"2025-06-29T20:58:27.469Z","gNB_019","Node","GREEN",29.17,34.26,12.89,1.03,false
"2025-06-29T20:58:27.469Z","UPF_002","Node","RED",100,38.1,27.67,1.51,true
"2025-06-29T20:58:27.469Z","EDGE_DC_003","Node","YELLOW",54.76,43.12,29.9,1.72,false
"2025-06-29T20:58:27.469Z","EDGE_DC_005","Node","RED",100,19.04,20.94,1.58,true
"2025-06-29T20:58:27.469Z","MONITOR_002","Node","YELLOW",44.92,58.23,27.58,2.23,false
"2025-06-29T20:58:27.469Z","UPF_004","Node","RED",28.65,37.72,57.75,2.96,false
"2025-06-29T20:58:27.469Z","UPF_008","Node","GREEN",28.39,19.67,17.77,0.92,false
"2025-06-29T20:58:27.469Z","UPF_005","Node","RED",100,16.46,23.71,2.05,true
"2025-06-29T20:58:27.469Z","UPF_006","Node","RED",26.83,12.21,50.96,3.04,false
"2025-06-29T20:58:27.469Z","SMF_006","Node","YELLOW",64.53,52.28,29.85,1.77,false
"2025-06-29T20:58:27.469Z","SMF_007","Node","RED",100,42.18,20.39,1.86,true
"2025-06-29T20:58:27.469Z","UPF_009","Node","RED",100,61.05,19.59,1.23,true
"2025-06-29T20:58:27.469Z","UPF_007","Node","RED",100,36.03,13.79,1.43,true
"2025-06-29T20:58:27.469Z","AMF_005","Node","GREEN",28.91,40.8,21.28,1.27,false
"2025-06-29T20:58:27.469Z","CORE_DC_001","Node","RED",100,23.44,22.05,1.64,true
"2025-06-29T20:58:27.469Z","AMF_006","Node","YELLOW",36.07,37.74,25.99,1.73,false
"2025-06-29T20:58:27.469Z","CORE_DC_004","Node","RED",100,49.41,15.26,1.32,true
"2025-06-29T20:58:27.469Z","gNB_011","Node","YELLOW",66.96,30.75,25.6,1.92,false
"2025-06-29T20:58:27.469Z","SMF_001","Node","GREEN",29.69,43.58,13.24,0.95,false
"2025-06-29T20:58:27.469Z","FIREWALL_004","Node","RED",100,27.81,34.56,2.11,true
"2025-06-29T20:58:27.469Z","SMF_004","Node","RED",100,44.47,11.95,0.93,true
"2025-06-29T20:58:27.469Z","CORE_DC_002","Node","RED",100,26.49,12.83,0.64,true
"2025-06-29T20:58:27.469Z","SMF_005","Node","RED",100,69.38,14.72,1.71,true
"2025-06-29T20:58:27.469Z","EDGE_DC_001","Node","GREEN",30.76,28.27,19.9,1.65,false
"2025-06-29T20:58:27.469Z","EDGE_DC_002","Node","RED",100,44.01,25.27,1.8,true
"2025-06-29T20:58:27.469Z","FIREWALL_002","Node","GREEN",54.77,29.92,15.84,1.27,false
"2025-06-29T20:58:27.469Z","MONITOR_005","Node","GREEN",47.55,59.86,11.95,1.07,false
"2025-06-29T20:58:27.469Z","EDGE_DC_007","Node","GREEN",55.29,27.94,21.33,1.14,false
"2025-06-29T20:58:27.469Z","EDGE_DC_008","Node","GREEN",26.83,26.88,23.98,1.78,false
"2025-06-29T20:58:27.469Z","MONITOR_001","Node","RED",100,43.01,27.23,2.15,true
"2025-06-29T20:58:27.469Z","FIREWALL_003","Node","RED",100,31.77,15.34,1.33,true
"2025-06-29T20:58:28.482Z","AMF_004","Node","GREEN",29.99,39.95,22.04,1.62,false
"2025-06-29T20:58:28.482Z","gNB_001","Node","RED",100,79.29,20.08,1.67,true
"2025-06-29T20:58:28.482Z","gNB_012","Node","RED",100,47.33,18.69,1.59,true
"2025-06-29T20:58:28.482Z","gNB_002","Node","YELLOW",28.1,30.34,25.09,1.59,false
"2025-06-29T20:58:28.482Z","FIREWALL_001","Node","RED",100,28.59,13.26,1.08,true
"2025-06-29T20:58:28.482Z","AMF_002","Node","RED",100,70.14,21.02,1.14,true
"2025-06-29T20:58:28.482Z","gNB_003","Node","RED",100,34.68,24.87,1.38,true
"2025-06-29T20:58:28.482Z","gNB_004","Node","GREEN",60.69,84.52,17.69,1.06,false
"2025-06-29T20:58:28.482Z","FIREWALL_005","Node","YELLOW",67.34,37.01,27.73,2.35,false
"2025-06-29T20:58:28.482Z","gNB_005","Node","YELLOW",57.05,57.94,28.45,2.03,false
"2025-06-29T20:58:28.482Z","AMF_001","Node","RED",100,45.36,28.23,1.85,true
"2025-06-29T20:58:28.482Z","MONITOR_004","Node","GREEN",24.33,67.57,20.79,1.72,false
"2025-06-29T20:58:28.482Z","gNB_009","Node","YELLOW",68.74,64.21,26.11,1.39,false
"2025-06-29T20:58:28.482Z","gNB_006","Node","GREEN",52.7,27.99,20.58,1.4,false
"2025-06-29T20:58:28.482Z","gNB_007","Node","RED",100,45.26,18.96,1.74,true
"2025-06-29T20:58:28.482Z","UPF_001","Node","YELLOW",24.86,69.33,29.83,1.78,false
"2025-06-29T20:58:28.482Z","gNB_008","Node","RED",100,27.86,16.65,1.28,true
"2025-06-29T20:58:28.482Z","MONITOR_003","Node","GREEN",31.95,57.44,18.97,1.66,false
"2025-06-29T20:58:28.482Z","EDGE_DC_004","Node","GREEN",57.88,79.71,20.47,1.35,false
"2025-06-29T20:58:28.482Z","EDGE_DC_006","Node","GREEN",26.21,53.21,20.94,1.12,false
"2025-06-29T20:58:28.482Z","AMF_007","Node","RED",100,42.85,11.1,1.25,true
"2025-06-29T20:58:28.482Z","gNB_010","Node","GREEN",24.33,25.03,13.24,1.58,false
"2025-06-29T20:58:28.482Z","gNB_013","Node","RED",100,44.24,25.08,1.93,true
"2025-06-29T20:58:28.482Z","SMF_003","Node","GREEN",31.11,40.83,10.17,0.77,false
"2025-06-29T20:58:28.482Z","CORE_DC_003","Node","RED",100,68.27,28.02,2.4,true
"2025-06-29T20:58:28.482Z","gNB_014","Node","GREEN",33.91,41.87,13.42,1.63,false
"2025-06-29T20:58:28.482Z","UPF_010","Node","YELLOW",89.5,55.09,13.87,1.01,false
"2025-06-29T20:58:28.482Z","gNB_015","Node","GREEN",25.4,38.66,15.85,1.53,false
"2025-06-29T20:58:28.482Z","gNB_017","Node","RED",100,55.36,29.04,1.85,true
"2025-06-29T20:58:28.482Z","AMF_003","Node","YELLOW",71.77,48.62,17.54,1.59,false
"2025-06-29T20:58:28.482Z","gNB_016","Node","YELLOW",48.8,33.24,26.55,1.68,false
"2025-06-29T20:58:28.482Z","AMF_008","Node","RED",100,27.27,23.07,2.14,true
"2025-06-29T20:58:28.482Z","gNB_018","Node","YELLOW",60.07,28.06,29.95,1.67,false
"2025-06-29T20:58:28.482Z","UPF_003","Node","YELLOW",87.54,39.54,10.48,0.74,false
"2025-06-29T20:58:28.482Z","SMF_002","Node","YELLOW",72.65,47.24,10.46,1.4,false
"2025-06-29T20:58:28.482Z","gNB_020","Node","GREEN",30.55,81.39,11.03,0.57,false
"2025-06-29T20:58:28.482Z","gNB_019","Node","GREEN",29.18,34.1,20.61,1.2,false
"2025-06-29T20:58:28.482Z","UPF_002","Node","RED",100,38.9,31.27,1.76,true
"2025-06-29T20:58:28.482Z","EDGE_DC_003","Node","YELLOW",55.07,42.22,44.6,2.43,false
"2025-06-29T20:58:28.482Z","EDGE_DC_005","Node","RED",100,19.14,13.17,0.87,true
"2025-06-29T20:58:28.482Z","MONITOR_002","Node","GREEN",45.04,59.19,18.48,1.58,false
"2025-06-29T20:58:28.482Z","UPF_004","Node","GREEN",28.64,38.07,24.23,1.45,false
"2025-06-29T20:58:28.482Z","UPF_008","Node","GREEN",28.37,19.36,17.58,1.43,false
"2025-06-29T20:58:28.482Z","UPF_005","Node","RED",100,15.88,21.23,1.24,true
"2025-06-29T20:58:28.482Z","UPF_006","Node","GREEN",26.75,11.4,14.14,1.62,false
"2025-06-29T20:58:28.482Z","SMF_006","Node","GREEN",64.73,52.64,22.77,1.33,false
"2025-06-29T20:58:28.482Z","SMF_007","Node","RED",100,42.1,15.11,0.84,true
"2025-06-29T20:58:28.482Z","UPF_009","Node","RED",100,62.05,23.66,1.96,true
"2025-06-29T20:58:28.482Z","UPF_007","Node","RED",100,35.19,10.13,0.95,true
"2025-06-29T20:58:28.482Z","AMF_005","Node","GREEN",28.91,41,24.04,1.59,false
"2025-06-29T20:58:28.482Z","CORE_DC_001","Node","RED",100,23.74,28.59,2.17,true
"2025-06-29T20:58:28.482Z","AMF_006","Node","GREEN",36.26,38.32,23.1,1.79,false
"2025-06-29T20:58:28.482Z","CORE_DC_004","Node","RED",100,49.75,20.12,1.86,true
"2025-06-29T20:58:28.482Z","gNB_011","Node","RED",67.22,30.95,51.31,3.36,false
"2025-06-29T20:58:28.482Z","SMF_001","Node","YELLOW",29.72,43.28,25.12,1.29,false
"2025-06-29T20:58:28.482Z","FIREWALL_004","Node","RED",100,28.01,29.23,2.32,true
"2025-06-29T20:58:28.482Z","SMF_004","Node","RED",100,45.26,19.09,1.25,true
"2025-06-29T20:58:28.482Z","CORE_DC_002","Node","RED",100,27.48,23.31,1.87,true
"2025-06-29T20:58:28.482Z","SMF_005","Node","RED",100,69.07,14.34,0.93,true
"2025-06-29T20:58:28.482Z","EDGE_DC_001","Node","GREEN",30.83,27.67,24.88,2.16,false
"2025-06-29T20:58:28.482Z","EDGE_DC_002","Node","RED",100,43.65,10.06,1.29,true
"2025-06-29T20:58:28.482Z","FIREWALL_002","Node","RED",54.94,29.83,63.11,3.27,false
"2025-06-29T20:58:28.482Z","MONITOR_005","Node","GREEN",47.71,60.74,14.83,1.38,false
"2025-06-29T20:58:28.482Z","EDGE_DC_007","Node","YELLOW",55.43,27.33,26.98,1.61,false
"2025-06-29T20:58:28.482Z","EDGE_DC_008","Node","GREEN",26.75,25.93,22.21,1.42,false
"2025-06-29T20:58:28.482Z","MONITOR_001","Node","RED",100,42.19,12.05,1.06,true
"2025-06-29T20:58:28.482Z","FIREWALL_003","Node","RED",100,31.23,29.21,2.44,true
"2025-06-29T20:58:29.489Z","AMF_004","Node","GREEN",29.82,40.07,20.6,1.48,false
"2025-06-29T20:58:29.489Z","gNB_001","Node","RED",100,78.94,18.17,1.43,true
"2025-06-29T20:58:29.489Z","gNB_012","Node","RED",100,47.07,17.62,1.28,true
"2025-06-29T20:58:29.489Z","gNB_002","Node","GREEN",27.86,30.97,25,1.61,false
"2025-06-29T20:58:29.489Z","FIREWALL_001","Node","RED",100,28.44,25.09,2.24,true
"2025-06-29T20:58:29.489Z","AMF_002","Node","RED",100,70.96,26.51,2.03,true
"2025-06-29T20:58:29.489Z","gNB_003","Node","RED",100,34.64,15.82,1.47,true
"2025-06-29T20:58:29.489Z","gNB_004","Node","YELLOW",60.78,83.93,26.98,1.4,false
"2025-06-29T20:58:29.489Z","FIREWALL_005","Node","GREEN",67.32,36.63,11.55,1.54,false
"2025-06-29T20:58:29.489Z","gNB_005","Node","GREEN",57.12,58.29,15.72,0.89,false
"2025-06-29T20:58:29.489Z","AMF_001","Node","RED",100,45.99,27.01,1.55,true
"2025-06-29T20:58:29.489Z","MONITOR_004","Node","YELLOW",23.94,67.06,26.38,2.31,false
